trial_index,arm_name,trial_status,generation_method,is_feasible,charge_throughput,sei_growth,total_lli,C1,C2,C3
119,119_0,COMPLETED,BoTorch,True,0.026359362450070877,57.29930673010271,0.002168124544872751,0.0,1.3704892497319041,0.5273848466732001
120,120_0,COMPLETED,BoTorch,True,0.04166666666666664,49.50587936266853,0.013710121637028,3.0,1.0811098393242027,1.359114470205327
121,121_0,COMPLETED,BoTorch,True,0.08179319505225964,63.38746471009194,0.009292144966094904,1.3561515327867706,0.0,2.5699218297216935
122,122_0,COMPLETED,BoTorch,True,0.04166666666666664,49.50587936266853,0.013710121637028,3.0,1.2696173476174188,3.0
123,123_0,FAILED,BoTorch,,,,,3.0,1.483096745663918,2.5656632125125127
124,124_0,FAILED,BoTorch,,,,,3.0,1.2379968808978425,0.8172862659510274
125,125_0,COMPLETED,BoTorch,True,0.04166666666666664,49.50587936266853,0.013710121637028,3.0,1.3397125804580308,1.8116819210173762
126,126_0,COMPLETED,BoTorch,True,0.04166666666666664,49.50587936266853,0.013710121637028,3.0,1.4981635328437009,3.0
127,127_0,COMPLETED,BoTorch,True,0.04166666666666664,49.50587936266853,0.013710121637028,3.0,1.158682761526231,0.5993981577597354
128,128_0,COMPLETED,BoTorch,True,0.03038457313843973,62.9796552238229,0.0025498912507983936,0.8810930396126863,1.3065962263549757,0.0
129,129_0,FAILED,BoTorch,,,,,3.0,1.2706875804383209,1.053507024039304
130,130_0,COMPLETED,BoTorch,True,0.04166666666666664,49.50587936266853,0.013710121637028,3.0,2.7689871214966804,0.0
131,131_0,COMPLETED,BoTorch,True,0.03551405434017557,61.30112741449331,0.0025090874698117972,0.48850732925901197,1.6052838110492216,0.4632207721844076
132,132_0,COMPLETED,BoTorch,True,0.04166666666666664,49.50587936266853,0.013710121637028,3.0,1.2674614903602814,1.0843677858807754
133,133_0,COMPLETED,BoTorch,True,0.06587914501186205,65.28332537178879,0.006935046239741992,1.193223956465979,2.1170437300676768,1.4330307543204135
134,134_0,COMPLETED,BoTorch,True,0.08455700218054346,64.54871652980256,0.006725409540355813,1.8271741385754072,0.0,2.23156196609068
135,135_0,COMPLETED,BoTorch,True,0.07618116713673476,62.993030586094065,0.0051606929242453935,1.2735948693614798,0.0,2.38310115320179
136,136_0,COMPLETED,BoTorch,True,0.06495569689352133,55.38010021726975,0.006032463748836285,0.4248999419010372,0.0,2.6929735089879876
137,137_0,COMPLETED,BoTorch,True,0.048577987508378176,62.24147084899889,0.00332256557362692,0.5532116844078427,1.5087590957674017,1.435644320427985
138,138_0,COMPLETED,BoTorch,True,0.05441947984876157,65.78260446085768,0.006665399202736912,2.7348005220475495,1.1834020270632841,0.0
139,139_0,COMPLETED,BoTorch,True,0.04327650473923843,50.34365745966228,0.013969193067541009,0.24474258543599345,3.0,0.0
140,140_0,COMPLETED,BoTorch,True,0.061389053707333725,59.66971217512372,0.01454512058233437,2.745952273341567,1.325041106126923,3.0
141,141_0,COMPLETED,BoTorch,True,0.032227472636137997,64.50183110909599,0.0025757052674743185,1.5906890618181884,0.7296889679837476,0.0
142,142_0,COMPLETED,BoTorch,True,0.09167342575586591,63.986822231702455,0.016439446452463865,2.0164876353668144,0.0,2.556738118891413
143,143_0,COMPLETED,BoTorch,True,0.042708153589929736,49.913202662117065,0.013955899473105384,0.1619670125590031,3.0,1.4758114844035035
144,144_0,COMPLETED,BoTorch,True,0.04505798575364973,50.997533438230285,0.014226998701245948,2.8293864009016056,3.0,3.0
145,145_0,COMPLETED,BoTorch,True,0.04358086258597546,50.77037920175398,0.013975748436858606,0.0,0.2925895931881626,3.0
146,146_0,COMPLETED,BoTorch,True,0.09153635703941715,59.1993990091221,0.015145693236583414,2.887253270288672,0.0,3.0
147,147_0,COMPLETED,BoTorch,True,0.058212600509333266,61.65116407356943,0.01331181977096945,1.8062268522176435,1.0975526705228253,3.0
148,148_0,COMPLETED,BoTorch,True,0.05932640273234902,61.14997494458717,0.01307026781339508,1.7739599934257322,1.4216367088004722,3.0
149,149_0,COMPLETED,BoTorch,True,0.07696057910338391,64.40746499294002,0.003975634140573049,1.742654675316054,0.0,1.9514531216463749
